event_id,user_id,age_group,gender,device_type,os,content_type,content_genre,watch_duration_minutes,session_start_hour,ad_exposure_count,ad_skipped,subscription_type,network_type,buffering_events,rating_given,timestamp
39758,9088,25-34,Female,Tablet,Windows,News,Action,84.82,21,8,0,Ad-supported,5G,1,4,24-06-2025 11:50
39759,5712,35-44,Male,Laptop,iOS,TV Show,Documentary,11.29,11,2,1,Free,WiFi,1,3,13-01-2025 10:39
39760,490,35-44,Female,Mobile,Windows,Live Sports,Documentary,10.67,18,2,0,Free,Broadband,1,4,07-01-2025 00:48
39761,12283,18-24,Male,Mobile,Linux,Movie,Romance,12.4,9,0,0,Premium,Broadband,0,3,03-01-2025 11:15
39762,15077,25-34,Other,Mobile,macOS,Live Sports,Comedy,10.81,23,5,0,Ad-supported,4G,3,4,28-06-2025 17:01
39763,17929,18-24,Female,Laptop,Windows,Live Sports,Documentary,67.08,19,4,0,Ad-supported,4G,1,5,21-06-2025 07:27
39764,4011,45-54,Female,Smart TV,Windows,Movie,Romance,6.71,19,8,0,Ad-supported,4G,2,4,09-04-2025 12:40
39765,11592,18-24,Female,Tablet,iOS,TV Show,Comedy,69.43,19,3,1,Free,WiFi,0,4,26-06-2025 12:13
39766,18682,35-44,Male,Mobile,Windows,Live Sports,Drama,6.81,11,4,0,Ad-supported,Broadband,0,3,31-05-2025 17:25
39767,13070,35-44,Female,Tablet,macOS,Kids,Drama,16.32,6,1,0,Ad-supported,4G,0,5,22-05-2025 18:23
39768,9579,45-54,Male,Tablet,macOS,TV Show,Drama,19.94,9,8,0,Ad-supported,WiFi,0,1,03-01-2025 20:37
39769,4819,25-34,Female,Smart TV,macOS,TV Show,Romance,28.85,7,1,0,Free,Broadband,0,2,09-02-2025 16:19
39770,16985,55+,Male,Mobile,macOS,TV Show,Comedy,53.46,19,1,0,Premium,WiFi,0,5,25-04-2025 13:06
39771,15102,55+,Female,Laptop,Windows,Movie,Action,37.13,18,0,0,Free,WiFi,0,4,14-06-2025 07:25
39772,14977,35-44,Female,Laptop,Windows,TV Show,Comedy,11.42,20,2,0,Ad-supported,5G,0,2,20-04-2025 06:28
39773,7607,35-44,Female,Tablet,Android,Movie,Romance,6.16,8,0,0,Premium,WiFi,0,1,19-03-2025 09:48
39774,18687,25-34,Female,Tablet,Linux,News,Action,2.18,18,0,0,Free,5G,0,3,04-05-2025 05:58
39775,3857,55+,Male,Mobile,macOS,TV Show,Sports,73.78,20,0,0,Premium,5G,2,1,02-06-2025 02:47
39776,3516,45-54,Male,Mobile,Android,TV Show,Drama,11.74,20,2,0,Premium,WiFi,1,3,17-06-2025 10:00
39777,14509,18-24,Female,Mobile,Windows,Movie,Thriller,15.69,7,2,1,Free,Broadband,0,5,23-05-2025 01:04
39778,7385,55+,Male,Laptop,macOS,Kids,Comedy,7.07,6,3,0,Ad-supported,5G,0,4,17-01-2025 23:03
39779,9347,18-24,Male,Tablet,Android,Kids,Comedy,125.95,21,6,0,Ad-supported,4G,0,2,21-04-2025 10:22
39780,12704,45-54,Female,Mobile,Windows,Movie,Thriller,32.03,21,2,1,Ad-supported,WiFi,0,2,09-02-2025 17:56
39781,13782,45-54,Female,Tablet,Linux,Kids,Romance,15.68,21,2,1,Premium,5G,0,1,10-06-2025 10:46
39782,2920,25-34,Male,Mobile,Windows,Live Sports,Comedy,19.67,19,4,0,Ad-supported,WiFi,0,2,19-03-2025 11:41
39783,11276,45-54,Female,Tablet,iOS,News,Action,5.95,0,6,0,Free,4G,1,3,12-04-2025 17:12
39784,18506,25-34,Male,Tablet,Android,Live Sports,Action,15.74,9,1,1,Free,Broadband,1,3,27-06-2025 23:46
39785,1849,18-24,Female,Laptop,Windows,Kids,Action,197.22,19,1,0,Free,Broadband,1,4,23-03-2025 06:28
39786,12037,35-44,Male,Mobile,Linux,Live Sports,Drama,167.54,6,1,0,Free,Broadband,0,2,25-06-2025 00:30
39787,735,35-44,Male,Tablet,Linux,Live Sports,Action,15.75,19,3,1,Ad-supported,4G,1,2,05-02-2025 06:02
39788,10601,25-34,Female,Tablet,Android,Live Sports,Action,12.19,18,4,1,Free,5G,0,3,26-04-2025 05:54
39789,19725,25-34,Female,Mobile,Linux,Kids,Drama,1.13,21,0,0,Free,WiFi,0,3,03-04-2025 14:03
39790,2357,18-24,Male,Tablet,macOS,Kids,Thriller,17.63,17,5,1,Ad-supported,5G,0,5,01-06-2025 13:03
39791,6847,25-34,Male,Mobile,Windows,TV Show,Comedy,24.06,8,2,0,Free,WiFi,0,4,11-06-2025 03:23
39792,9488,35-44,Male,Tablet,iOS,Movie,Comedy,9.5,19,0,0,Free,4G,0,1,09-05-2025 22:39
39793,7104,35-44,Female,Laptop,Linux,Live Sports,Comedy,5.96,19,4,1,Ad-supported,Broadband,2,5,01-06-2025 17:46
39794,5274,25-34,Male,Laptop,iOS,Live Sports,Sports,89.79,21,3,0,Ad-supported,Broadband,0,4,29-01-2025 02:52
39795,4027,45-54,Female,Tablet,Android,Movie,Drama,22.27,6,1,1,Free,4G,0,2,28-04-2025 04:35
39796,19682,45-54,Male,Mobile,Linux,Kids,Action,86.81,9,3,0,Free,Broadband,0,3,01-01-2025 12:24
39797,1134,55+,Female,Mobile,macOS,TV Show,Documentary,7.9,18,2,0,Ad-supported,Broadband,0,4,21-02-2025 10:07
39798,7818,25-34,Male,Mobile,macOS,Live Sports,Sports,31.94,10,3,0,Free,WiFi,0,3,30-01-2025 02:36
39799,5956,45-54,Female,Laptop,Linux,TV Show,Sports,3.9,8,5,0,Ad-supported,Broadband,1,3,01-03-2025 03:22
39800,14679,55+,Female,Mobile,Android,Kids,Romance,34.46,19,0,0,Premium,Broadband,0,2,17-06-2025 09:16
39801,18232,45-54,Male,Laptop,Android,News,Comedy,22.68,19,3,1,Free,Broadband,1,4,21-05-2025 03:19
39802,13590,45-54,Female,Mobile,Android,TV Show,Drama,22.11,8,2,0,Premium,5G,0,5,25-02-2025 02:17
39803,14823,18-24,Male,Smart TV,Windows,Live Sports,Thriller,7.88,7,1,1,Free,4G,0,2,14-02-2025 18:42
39804,3821,45-54,Female,Mobile,macOS,News,Documentary,108.57,9,1,0,Premium,Broadband,0,1,15-05-2025 22:14
39805,11075,55+,Male,Tablet,macOS,Live Sports,Documentary,11.6,20,3,1,Premium,WiFi,0,4,13-06-2025 00:03
39806,13423,25-34,Female,Laptop,macOS,Live Sports,Comedy,1.74,11,5,0,Free,4G,0,3,19-01-2025 11:18
39807,15998,18-24,Male,Laptop,Android,TV Show,Comedy,1.65,8,1,1,Free,5G,0,1,17-06-2025 15:21
39808,12508,18-24,Female,Smart TV,macOS,News,Sports,42.79,6,1,0,Free,4G,0,2,19-04-2025 03:58
39809,15063,45-54,Female,Mobile,macOS,News,Sports,8.16,8,5,0,Ad-supported,Broadband,1,3,04-05-2025 03:49
39810,12117,35-44,Male,Tablet,Windows,TV Show,Sports,22.82,4,2,0,Free,5G,0,3,07-02-2025 12:10
39811,5743,35-44,Male,Mobile,Linux,News,Documentary,91.01,5,0,0,Ad-supported,WiFi,0,1,18-02-2025 11:03
39812,7957,25-34,Male,Mobile,Windows,TV Show,Comedy,17.67,21,1,0,Free,Broadband,0,,24-06-2025 13:51
39813,16900,45-54,Female,Mobile,macOS,News,Documentary,78.49,20,1,0,Ad-supported,WiFi,1,5,21-06-2025 10:23
39814,19984,25-34,Female,Tablet,Windows,Kids,Thriller,20.42,19,5,0,Ad-supported,4G,1,1,11-04-2025 05:21
39815,3575,45-54,Male,Smart TV,Windows,Movie,Documentary,11.55,8,1,0,Premium,Broadband,0,4,23-05-2025 14:48
39816,4899,55+,Female,Set-top Box,iOS,Movie,Romance,16.59,7,2,1,Free,4G,0,4,05-01-2025 18:25
39817,3336,18-24,Female,Tablet,macOS,TV Show,Drama,24.83,23,3,0,Ad-supported,5G,0,3,24-01-2025 00:58
39818,10547,18-24,Female,Laptop,Android,Movie,Documentary,71.11,9,7,0,Free,5G,1,2,25-02-2025 17:50
39819,14265,25-34,Male,Tablet,Linux,News,Romance,6.11,19,2,0,Ad-supported,4G,1,2,13-02-2025 18:29
39820,19582,45-54,Female,Tablet,Android,Live Sports,Romance,70.31,8,1,0,Ad-supported,Broadband,0,4,06-04-2025 07:01
39821,669,25-34,Male,Tablet,Windows,Kids,Romance,12.48,6,3,0,Free,Broadband,0,4,15-02-2025 11:09
39822,14510,45-54,Male,Tablet,Linux,Movie,Documentary,29.43,9,3,1,Ad-supported,4G,1,4,23-02-2025 00:11
39823,7149,25-34,Male,Smart TV,macOS,News,Comedy,29.02,11,5,0,Free,4G,2,3,16-05-2025 00:19
39824,16398,18-24,Male,Laptop,iOS,Movie,Comedy,40.8,7,2,1,Free,5G,0,1,24-04-2025 15:00
39825,6725,18-24,Male,Laptop,Android,Kids,Thriller,19.15,7,2,0,Free,5G,1,4,18-05-2025 15:16
39826,455,55+,Male,Laptop,Android,News,Thriller,15.78,13,1,1,Premium,5G,0,1,29-03-2025 03:33
39827,2928,18-24,Male,Mobile,Linux,Movie,Comedy,9.22,15,1,1,Free,WiFi,1,2,25-06-2025 09:11
39828,17921,55+,Female,Tablet,Linux,TV Show,Romance,17.14,8,0,0,Premium,Broadband,0,2,13-01-2025 13:43
39829,3581,18-24,Female,Tablet,macOS,Live Sports,Sports,99.25,9,3,0,Ad-supported,4G,1,1,28-04-2025 15:42
39830,5888,45-54,Male,Tablet,Windows,Movie,Comedy,46.95,21,0,0,Premium,4G,0,3,19-04-2025 23:11
39831,6836,35-44,Male,Mobile,iOS,Movie,Comedy,5.51,21,2,0,Premium,5G,0,2,22-06-2025 21:35
39832,8557,18-24,Male,Laptop,iOS,Live Sports,Thriller,0,21,1,1,Free,WiFi,1,4,20-05-2025 22:35
39833,12875,25-34,Male,Laptop,iOS,TV Show,Comedy,0.56,15,2,0,Ad-supported,WiFi,0,4,05-03-2025 03:20
39834,15126,45-54,Female,Laptop,Windows,Kids,Comedy,10.84,3,3,0,Ad-supported,4G,1,,12-01-2025 21:24
39835,16723,25-34,Female,Laptop,macOS,Kids,Sports,35.06,16,2,0,Premium,4G,2,4,11-05-2025 14:54
39836,9808,35-44,Female,Laptop,Android,Live Sports,Thriller,23.64,9,3,0,Ad-supported,Broadband,0,4,19-04-2025 18:58
39837,10714,35-44,Female,Tablet,Windows,TV Show,Thriller,36.39,9,6,0,Ad-supported,4G,0,5,27-06-2025 15:34
39838,18704,35-44,Male,Tablet,macOS,Movie,Comedy,38.21,8,1,0,Free,WiFi,1,5,22-05-2025 02:01
39839,2697,45-54,Female,Mobile,macOS,Kids,Documentary,23.74,18,3,0,Ad-supported,Broadband,0,5,29-01-2025 13:28
39840,2715,18-24,Male,Mobile,macOS,News,Action,17.22,9,2,1,Ad-supported,WiFi,0,2,20-04-2025 05:54
39841,4858,45-54,Female,Laptop,Windows,Kids,Drama,81.1,6,4,0,Ad-supported,4G,1,2,14-02-2025 13:32
39842,10921,18-24,Female,Mobile,Android,Movie,Drama,19.92,0,3,0,Ad-supported,WiFi,0,3,17-06-2025 13:25
39843,15871,55+,Female,Set-top Box,iOS,TV Show,Comedy,2.51,19,0,0,Premium,WiFi,0,4,23-02-2025 17:05
39844,6424,45-54,Male,Laptop,Linux,Movie,Sports,3.48,6,1,0,Premium,WiFi,0,3,15-04-2025 12:47
39845,18967,18-24,Male,Mobile,Android,Live Sports,Romance,36.49,2,2,0,Free,5G,1,2,28-01-2025 10:54
39846,11336,45-54,Male,Tablet,iOS,News,Documentary,2.64,4,1,1,Premium,Broadband,0,4,14-06-2025 06:59
39847,3919,25-34,Female,Tablet,iOS,TV Show,Action,1.94,23,1,0,Premium,Broadband,0,4,13-04-2025 21:43
39848,360,45-54,Male,Tablet,Linux,Kids,Drama,18.41,1,2,1,Premium,4G,0,3,25-05-2025 14:05
39849,324,18-24,Male,Smart TV,Android,TV Show,Romance,49.75,21,1,1,Free,Broadband,0,3,28-02-2025 14:26
39850,4499,45-54,Female,Tablet,Windows,Live Sports,Drama,58.39,7,2,0,Free,WiFi,0,5,03-02-2025 23:30
39851,2581,18-24,Female,Laptop,Linux,Kids,Romance,25.26,19,6,0,Ad-supported,4G,0,3,29-01-2025 22:46
39852,10032,25-34,Male,Tablet,Windows,Movie,Action,34.6,5,1,1,Free,4G,0,2,01-05-2025 17:07
39853,5268,35-44,Female,Laptop,macOS,Live Sports,Documentary,6.87,7,1,0,Free,4G,0,4,05-04-2025 09:50
39854,5295,18-24,Female,Tablet,Android,News,Thriller,53.03,11,2,0,Ad-supported,5G,1,1,21-03-2025 04:26
39855,18570,45-54,Female,Mobile,Windows,News,Drama,61.41,7,1,0,Free,5G,0,3,10-04-2025 12:21
39856,10080,18-24,Female,Smart TV,macOS,TV Show,Romance,9.1,21,0,0,Ad-supported,Broadband,0,4,24-04-2025 01:52
39857,19600,18-24,Female,Mobile,Linux,Kids,Drama,7.69,16,0,0,Ad-supported,5G,0,3,06-03-2025 02:22
39858,2120,18-24,Male,Tablet,macOS,Live Sports,Comedy,23.38,9,1,0,Ad-supported,4G,1,2,02-05-2025 17:10
39859,3599,25-34,Other,Tablet,iOS,Kids,Action,0.57,7,2,0,Free,4G,0,3,11-05-2025 20:25
39860,11728,45-54,Female,Smart TV,Android,Live Sports,Sports,9.85,6,4,0,Ad-supported,Broadband,0,,20-01-2025 12:16
39861,10912,45-54,Male,Tablet,Windows,Kids,Documentary,20.24,20,0,0,Free,4G,0,5,31-01-2025 06:02
39862,13398,35-44,Female,Laptop,Linux,TV Show,Thriller,37.59,3,5,0,Free,Broadband,0,1,30-05-2025 12:17
39863,7673,45-54,Male,Mobile,Linux,Movie,Action,64.47,19,2,1,Ad-supported,Broadband,0,4,08-06-2025 19:10
39864,14009,55+,Female,Tablet,Linux,Kids,Sports,80.33,13,0,0,Premium,Broadband,0,1,16-04-2025 01:30
39865,16324,35-44,Male,Tablet,Android,Live Sports,Action,56.64,19,2,1,Ad-supported,4G,1,3,12-04-2025 00:37
39866,17178,35-44,Male,Laptop,Android,TV Show,Romance,4.97,21,1,1,Premium,WiFi,1,2,23-03-2025 03:56
39867,2805,25-34,Female,Laptop,Windows,Kids,Documentary,2.63,13,3,0,Premium,Broadband,1,4,06-04-2025 14:35
39868,12381,45-54,Female,Smart TV,Windows,Live Sports,Thriller,9.48,11,1,0,Premium,Broadband,0,3,25-04-2025 00:53
39869,17417,18-24,Male,Laptop,Linux,Kids,Action,14.94,19,6,0,Ad-supported,WiFi,1,3,28-02-2025 19:27
39870,5633,25-34,Female,Tablet,Windows,Kids,Sports,69.2,7,2,1,Free,Broadband,1,4,21-06-2025 22:50
39871,17636,35-44,Male,Laptop,Linux,Kids,Drama,3.79,21,1,0,Ad-supported,WiFi,0,4,25-01-2025 01:01
39872,17087,25-34,Female,Laptop,iOS,Movie,Thriller,45.74,2,2,1,Free,Broadband,0,3,09-03-2025 11:56
39873,10572,35-44,Male,Tablet,Windows,News,Thriller,56.18,6,2,0,Premium,Broadband,1,5,19-02-2025 18:21
39874,13222,35-44,Female,Mobile,Linux,Movie,Romance,9.5,9,1,1,Ad-supported,WiFi,0,5,26-02-2025 02:47
39875,19913,35-44,Male,Mobile,iOS,Live Sports,Documentary,21.26,18,3,0,Ad-supported,4G,0,,12-03-2025 06:23
39876,12904,18-24,Female,Tablet,Windows,Movie,Sports,20.41,4,1,0,Free,WiFi,2,3,07-05-2025 18:16
39877,16110,45-54,Female,Laptop,Windows,Live Sports,Documentary,96.12,20,2,0,Ad-supported,WiFi,0,1,14-01-2025 06:57
39878,12492,25-34,Male,Tablet,Linux,News,Sports,18.85,22,0,0,Free,5G,0,2,18-04-2025 11:01
39879,9207,25-34,Male,Mobile,macOS,TV Show,Drama,31.11,7,5,0,Ad-supported,Broadband,0,3,22-01-2025 04:12
39880,19757,18-24,Male,Laptop,macOS,TV Show,Comedy,22.33,16,2,1,Free,Broadband,0,4,15-01-2025 05:53
39881,5643,45-54,Female,Laptop,Android,News,Sports,15.15,6,0,0,Premium,5G,0,4,30-05-2025 01:29
39882,9763,18-24,Male,Laptop,macOS,Movie,Thriller,12.78,2,2,0,Free,Broadband,1,2,26-02-2025 05:50
39883,4311,25-34,Female,Laptop,Linux,News,Action,81.66,6,0,0,Free,5G,1,2,09-03-2025 10:03
39884,13185,18-24,Male,Smart TV,Windows,TV Show,Comedy,72.18,6,3,0,Ad-supported,Broadband,1,5,15-06-2025 17:24
39885,17001,25-34,Female,Laptop,Android,Live Sports,Documentary,5.32,7,2,0,Free,WiFi,1,5,04-01-2025 17:16
39886,15505,25-34,Male,Laptop,Linux,Kids,Action,23.08,18,1,0,Free,5G,0,2,17-06-2025 15:23
39887,14473,18-24,Female,Tablet,Android,TV Show,Documentary,17.13,3,1,0,Ad-supported,Broadband,1,1,13-04-2025 14:03
39888,10925,25-34,Female,Tablet,macOS,News,Action,148.82,20,3,1,Ad-supported,WiFi,0,4,25-03-2025 09:27
39889,5873,25-34,Female,Mobile,Linux,Live Sports,Documentary,23.76,5,1,1,Free,Broadband,0,2,15-02-2025 16:13
39890,11859,18-24,Female,Laptop,Android,Kids,Drama,72.43,20,3,1,Ad-supported,WiFi,0,3,19-06-2025 05:29
39891,17004,18-24,Female,Mobile,Windows,Movie,Sports,20.16,21,1,0,Free,5G,0,4,04-01-2025 21:53
39892,7982,25-34,Female,Laptop,macOS,News,Thriller,15.88,2,1,0,Free,5G,1,1,12-01-2025 08:09
39893,7445,25-34,Male,Laptop,macOS,News,Thriller,31.25,2,0,0,Premium,Broadband,0,4,25-03-2025 23:54
39894,16674,25-34,Female,Mobile,Android,Live Sports,Sports,21.68,20,2,0,Ad-supported,5G,1,2,08-02-2025 04:37
39895,4203,18-24,Female,Mobile,Linux,TV Show,Thriller,19.18,18,4,0,Free,Broadband,0,1,10-02-2025 12:30
39896,5766,18-24,Male,Mobile,Windows,Live Sports,Drama,19.26,6,2,1,Free,Broadband,1,5,23-05-2025 10:07
39897,14658,25-34,Female,Laptop,iOS,Live Sports,Thriller,6.53,8,0,0,Free,5G,0,2,11-06-2025 08:52
39898,3047,35-44,Female,Laptop,Linux,TV Show,Thriller,54.6,18,4,1,Ad-supported,Broadband,1,3,16-02-2025 16:42
39899,12818,35-44,Male,Mobile,Android,Kids,Comedy,25.32,7,0,0,Free,4G,2,4,14-05-2025 11:19
39900,17359,25-34,Female,Laptop,iOS,TV Show,Drama,8.2,1,1,0,Ad-supported,5G,1,4,19-03-2025 05:30
39901,13745,35-44,Female,Tablet,macOS,Live Sports,Action,13.03,16,4,0,Ad-supported,5G,0,5,14-04-2025 06:52
39902,15525,55+,Female,Tablet,Android,TV Show,Documentary,3.71,20,3,0,Ad-supported,Broadband,2,1,06-03-2025 15:22
39903,11699,25-34,Female,Laptop,Android,News,Drama,10.06,20,1,0,Free,5G,0,4,22-02-2025 09:13
39904,2280,55+,Female,Mobile,Linux,Live Sports,Action,3.88,19,0,0,Ad-supported,Broadband,0,4,27-06-2025 03:48
39905,5083,18-24,Male,Laptop,Windows,Movie,Romance,11.47,8,3,0,Free,4G,2,4,04-05-2025 19:25
39906,2870,25-34,Male,Tablet,Windows,Kids,Documentary,20.68,7,8,0,Ad-supported,WiFi,0,3,23-04-2025 23:45
39907,14913,18-24,Female,Tablet,iOS,TV Show,Thriller,14.72,19,1,1,Premium,4G,0,2,21-05-2025 03:53
39908,13831,18-24,Female,Laptop,iOS,Movie,Thriller,44.5,8,4,0,Ad-supported,Broadband,1,5,02-02-2025 02:52
39909,1439,45-54,Male,Laptop,iOS,TV Show,Sports,9.03,6,0,0,Premium,5G,0,4,24-04-2025 08:12
39910,5412,25-34,Female,Laptop,Windows,Kids,Comedy,0,13,2,0,Ad-supported,WiFi,2,4,08-03-2025 15:25
39911,4077,25-34,Female,Laptop,macOS,Movie,Thriller,3.41,5,3,0,Free,5G,0,1,19-05-2025 04:35
39912,13938,25-34,Female,Laptop,macOS,Kids,Drama,98.55,6,3,0,Ad-supported,Broadband,0,,19-02-2025 00:04
39913,14030,45-54,Male,Tablet,macOS,TV Show,Thriller,61.96,8,2,0,Free,5G,0,4,11-01-2025 16:39
39914,14927,18-24,Male,Laptop,Android,Movie,Sports,49.75,20,1,0,Free,Broadband,1,5,01-06-2025 13:29
39915,18009,45-54,Male,Tablet,Android,TV Show,Comedy,43.06,22,2,1,Ad-supported,4G,1,2,16-04-2025 18:18
39916,19446,Other,Male,Laptop,Windows,News,Documentary,33.01,18,2,0,Ad-supported,WiFi,0,4,15-03-2025 17:15
39917,2051,25-34,Male,Laptop,Linux,Live Sports,Thriller,13.59,13,0,0,Free,4G,0,4,28-04-2025 23:49
39918,16189,55+,Female,Mobile,Linux,Live Sports,Sports,20.14,10,0,0,Premium,Broadband,0,3,13-04-2025 01:11
39919,16165,45-54,Female,Laptop,iOS,Kids,Sports,12.06,20,2,0,Ad-supported,WiFi,0,4,05-04-2025 09:20
39920,6206,18-24,Female,Tablet,Android,Live Sports,Romance,56.65,11,4,0,Ad-supported,WiFi,1,3,20-05-2025 10:58
39921,1249,45-54,Female,Mobile,Linux,Kids,Action,57.02,20,2,1,Free,5G,2,4,07-01-2025 13:39
39922,10504,25-34,Female,Tablet,Windows,Movie,Romance,56.05,16,3,1,Free,4G,0,3,22-06-2025 10:59
39923,18737,18-24,Male,Mobile,macOS,TV Show,Action,60.48,4,1,0,Ad-supported,5G,0,2,25-02-2025 13:45
39924,899,25-34,Female,Smart TV,Linux,News,Romance,58.88,10,2,0,Ad-supported,Broadband,0,5,25-02-2025 00:19
39925,18181,45-54,Male,Laptop,macOS,Live Sports,Romance,2.59,21,0,0,Premium,5G,1,,17-01-2025 11:01
39926,21,25-34,Male,Laptop,Android,Kids,Romance,45.47,18,3,0,Ad-supported,4G,1,4,04-04-2025 00:51
39927,6536,18-24,Female,Smart TV,macOS,TV Show,Thriller,60.55,7,4,0,Free,Broadband,1,4,17-05-2025 09:24
39928,17078,18-24,Male,Mobile,Linux,News,Documentary,65.64,22,0,0,Free,Broadband,0,2,22-01-2025 15:58
39929,19079,25-34,Male,Mobile,Android,Live Sports,Action,37.63,6,2,0,Ad-supported,Broadband,0,4,04-04-2025 00:42
39930,18003,55+,Female,Tablet,macOS,Movie,Action,27.91,16,4,1,Ad-supported,Broadband,0,2,16-04-2025 17:23
39931,7103,18-24,Male,Mobile,Linux,Movie,Thriller,12.78,7,1,0,Free,5G,0,1,01-04-2025 22:39
39932,10513,18-24,Male,Mobile,Android,Movie,Comedy,35.17,7,3,0,Free,4G,0,5,06-02-2025 03:39
39933,7180,35-44,Male,Laptop,macOS,Live Sports,Drama,9.58,11,1,0,Ad-supported,WiFi,0,3,09-02-2025 21:31
39934,8067,25-34,Male,Laptop,Windows,Live Sports,Documentary,4.26,19,5,0,Free,4G,0,3,28-04-2025 02:32
39935,12497,25-34,Male,Laptop,Linux,Movie,Drama,29.34,6,6,0,Ad-supported,WiFi,0,3,05-01-2025 09:35
39936,2589,45-54,Female,Smart TV,Windows,TV Show,Sports,6.35,5,2,1,Premium,WiFi,0,3,06-02-2025 03:48
39937,12482,18-24,Female,Laptop,Linux,Kids,Documentary,9.92,20,3,0,Free,Broadband,0,4,15-01-2025 17:58
39938,19810,45-54,Male,Laptop,Android,TV Show,Documentary,10.06,19,4,0,Ad-supported,4G,0,4,15-04-2025 13:04
39939,139,18-24,Female,Laptop,macOS,Live Sports,Sports,3.53,18,6,0,Ad-supported,Broadband,1,3,26-05-2025 22:34
39940,3165,35-44,Female,Smart TV,Linux,TV Show,Thriller,26.62,21,2,0,Premium,5G,0,1,04-03-2025 10:36
39941,12008,35-44,Female,Smart TV,Linux,News,Drama,14.79,6,1,1,Premium,Broadband,0,3,27-02-2025 19:48
39942,18267,18-24,Male,Laptop,iOS,News,Romance,5.14,9,1,1,Free,Broadband,0,3,25-02-2025 04:43
39943,19266,35-44,Male,Tablet,iOS,News,Action,7.5,19,4,0,Ad-supported,WiFi,0,4,08-03-2025 04:34
39944,16587,25-34,Female,Laptop,Windows,TV Show,Romance,29.3,6,0,0,Ad-supported,Broadband,0,4,20-02-2025 00:00
39945,5543,18-24,Male,Laptop,iOS,TV Show,Action,190.83,6,1,0,Free,WiFi,0,5,23-05-2025 21:48
39946,406,55+,Female,Mobile,Linux,Live Sports,Comedy,19.57,8,1,0,Premium,Broadband,0,5,11-01-2025 09:50
39947,13931,35-44,Female,Mobile,Windows,TV Show,Documentary,107,8,2,0,Ad-supported,Broadband,1,2,04-01-2025 14:14
39948,1089,45-54,Female,Mobile,macOS,TV Show,Thriller,31.93,18,2,1,Free,WiFi,0,3,07-06-2025 03:03
39949,1131,35-44,Female,Tablet,iOS,News,Thriller,56.34,2,2,0,Ad-supported,4G,0,3,07-05-2025 11:25
39950,8090,18-24,Male,Laptop,iOS,Movie,Comedy,3.91,22,1,0,Free,Broadband,0,4,20-03-2025 21:09
39951,4428,25-34,Female,Laptop,Windows,Movie,Action,43.35,13,3,1,Ad-supported,Broadband,2,3,03-04-2025 13:07
39952,13343,25-34,Female,Laptop,Android,News,Drama,32.95,19,1,0,Free,4G,0,4,21-06-2025 01:18
39953,949,18-24,Male,Laptop,iOS,Live Sports,Drama,0.72,19,2,1,Free,WiFi,1,2,06-04-2025 08:13
39954,8780,35-44,Female,Tablet,iOS,Live Sports,Action,14.38,7,5,0,Ad-supported,Broadband,2,3,15-01-2025 16:14
39955,3082,45-54,Female,Mobile,Linux,Kids,Comedy,2.24,21,1,0,Ad-supported,WiFi,0,5,05-01-2025 03:20
39956,14394,35-44,Male,Mobile,macOS,Kids,Sports,33.05,9,1,0,Ad-supported,4G,2,1,14-02-2025 12:52
39957,12471,18-24,Male,Tablet,Android,News,Drama,33.3,21,0,0,Ad-supported,5G,0,3,25-03-2025 06:48
39958,8710,25-34,Male,Tablet,macOS,News,Romance,56.03,3,2,0,Free,WiFi,0,,24-04-2025 14:47
39959,12462,25-34,Female,Tablet,Linux,News,Romance,11.47,13,1,0,Free,Broadband,0,4,16-04-2025 14:18
39960,14647,18-24,Male,Tablet,Linux,Kids,Thriller,33.5,19,2,1,Free,5G,0,4,29-03-2025 08:22
39961,9867,18-24,Female,Smart TV,Android,Live Sports,Documentary,61.97,16,4,0,Ad-supported,WiFi,1,1,14-03-2025 15:53
39962,9731,35-44,Male,Smart TV,Windows,Kids,Thriller,42.97,20,0,0,Ad-supported,5G,0,3,05-05-2025 19:25
39963,16232,25-34,Female,Mobile,Linux,Live Sports,Drama,6.48,19,0,0,Free,Broadband,0,2,11-03-2025 02:26
39964,9726,45-54,Female,Mobile,macOS,Kids,Romance,22.83,20,2,1,Free,5G,2,2,26-06-2025 14:23
39965,3860,25-34,Male,Smart TV,Linux,TV Show,Comedy,4.58,20,0,0,Premium,WiFi,0,4,09-06-2025 02:41
39966,6840,Other,Male,Laptop,Windows,Live Sports,Documentary,58.96,8,4,0,Ad-supported,5G,0,3,24-04-2025 09:34
39967,18853,18-24,Male,Tablet,Linux,Movie,Romance,8.83,6,3,1,Ad-supported,5G,1,5,09-02-2025 02:53
39968,5686,18-24,Female,Smart TV,Android,Kids,Thriller,1.96,13,0,0,Premium,Broadband,1,3,06-04-2025 07:19
39969,3368,18-24,Female,Laptop,Android,TV Show,Romance,4.66,6,2,1,Premium,5G,0,5,08-06-2025 23:12
39970,12616,18-24,Male,Laptop,Android,News,Sports,27.38,6,2,0,Free,WiFi,2,4,02-04-2025 09:10
39971,8539,45-54,Male,Mobile,macOS,Kids,Thriller,59.64,9,0,0,Premium,WiFi,1,1,22-03-2025 22:03
39972,11105,45-54,Female,Smart TV,macOS,News,Comedy,11.6,8,7,1,Ad-supported,4G,0,,24-05-2025 09:22
39973,18098,18-24,Female,Laptop,Windows,Kids,Romance,72.93,19,1,0,Free,4G,0,4,18-03-2025 12:25
